emp_no,first_name,last_name,gender,salary,to_date
13685,Weicheng,Hockney,F,48322,9999-01-01
13697,Shuichi,Weedon,M,40000,9999-01-01
13698,Domenico,Mitchem,M,57541,1997-04-20
13704,Vishu,Kumaresan,F,40000,9999-01-01
13721,Sugwoo,Delgrossi,F,64754,9999-01-01
13727,Vitali,Merey,M,50798,9999-01-01
13738,Bangqing,Mitchem,F,48349,9999-01-01
13747,Masaru,Capobianchi,F,47752,1987-12-10
13233,Alselm,Chvatal,M,49414,9999-01-01
13238,Ebru,Foote,F,40000,9999-01-01
13766,Tremaine,Heemskerk,M,43748,9999-01-01
13768,Sedat,Lovengreen,M,40000,1990-09-18
13769,Yakichi,Trogemann,F,61025,9999-01-01
13775,Arve,Maierhofer,M,70161,9999-01-01
13240,King,Pileggi,M,49018,9999-01-01
13243,Fay,Huxford,M,67269,1999-11-11
13786,Takushi,Berendt,F,74494,9999-01-01
13787,Xiaobin,Sinicrope,F,40000,9999-01-01
13788,Takahira,Furedi,F,40000,1997-04-12
13250,Zeydy,Schusler,M,47829,9999-01-01
13792,Valery,Sury,M,59127,9999-01-01
13795,Mayuri,Gewali,M,49749,1988-03-13
13796,Paloma,Thorelli,M,50962,9999-01-01
13801,Shih,Mayerwieser,M,64182,1999-06-25
13841,Christophe,Spinelli,M,52277,1995-10-19
13809,Kiyotoshi,Basagni,M,43735,9999-01-01
13815,Guadalupe,Plotkin,M,40000,9999-01-01
13825,Arlette,Pell,M,54704,9999-01-01
13841,Christophe,Spinelli,M,52277,9999-01-01
13842,Juichirou,Cichocki,F,40000,9999-01-01
13846,Guiseppe,Welham,M,61097,9999-01-01
13853,Mingsen,Roohalamini,M,61615,9999-01-01
13986,Geraldo,Ramsey,F,46099,1989-01-19
13990,Deborah,Schapiro,F,52723,9999-01-01
13992,Ulises,Kenevan,M,81318,9999-01-01
13859,Anoosh,Fujisawa,M,40000,9999-01-01
13999,Florian,Crouzet,M,40000,9999-01-01
14005,Vojin,Stellhorn,M,40000,9999-01-01
14005,Vojin,Stellhorn,M,40000,1996-10-04
13883,Kwangyoen,Barreiro,M,40000,1991-08-26
14015,Manibrata,Picaronny,M,63084,1998-08-25
14015,Manibrata,Picaronny,M,63084,9999-01-01
14034,Aloys,Seghrouchni,M,69700,9999-01-01
14041,Shan,DeMori,F,63235,9999-01-01
14045,Ymte,Alpin,M,40000,1997-08-12
13884,Kensei,Swift,M,44785,9999-01-01
13894,Ult,Schonegge,F,48958,9999-01-01
14067,Godehard,Trachtenberg,M,44669,9999-01-01
13904,Youngkon,Cairo,M,73885,9999-01-01
13914,Serge,Albarhamtoshy,F,41526,1989-01-15
14088,Mori,Leslie,M,44821,9999-01-01
14102,Feixiong,Jording,F,48200,1991-02-21
13916,Vidya,Wynblatt,M,90797,2002-01-12
14107,Xiahua,Rindone,M,82396,9999-01-01
14111,Leszek,Cummings,F,52696,9999-01-01
14113,Along,Herber,F,46841,1988-01-24
13930,Sukumar,Chartres,M,78867,2000-04-20
14118,Kasturi,Anido,M,46248,9999-01-01
14139,Sachin,Conry,M,40000,1996-12-26
14167,Adas,Hertweck,F,40000,9999-01-01
14191,Jiann,Luby,F,40155,9999-01-01
14197,Adin,Chachaty,F,52474,2000-12-24
13934,Shiv,Bratsberg,F,46507,9999-01-01
14209,Masanao,Kusakabe,F,40000,9999-01-01
14220,Tomofumi,Pargas,F,68017,9999-01-01
14224,Guther,Conta,M,40000,1986-10-23
13942,Elzbieta,Esteva,M,40000,9999-01-01
14232,Masali,Bojadziev,M,50568,9999-01-01
14236,Xuedong,Angiulli,F,40000,9999-01-01
14237,Abdulla,Gerlach,F,57219,1998-03-22
14237,Abdulla,Gerlach,F,57219,9999-01-01
14242,Sudhanshu,Benaini,F,40000,9999-01-01
13951,Mooi,Genther,F,82054,9999-01-01
14254,Chikara,Narahara,F,50266,1996-11-14
14257,Kwok,Massonet,F,40000,9999-01-01
14257,Kwok,Massonet,F,40000,2000-07-13
13960,Nechama,Hettesheimer,M,43204,9999-01-01
13962,Maris,Ghelli,M,67965,9999-01-01
13966,Boguslaw,Cooman,F,40000,9999-01-01
13969,Jianwen,Chandrasekhar,F,60392,9999-01-01
13979,Turgut,Highland,F,50381,1997-12-26
14275,Tristan,Aseltine,F,94782,2000-11-17
14422,Toshimo,Gadepally,M,59001,9999-01-01
14287,Masali,Highland,M,45483,1999-11-10
14287,Masali,Highland,M,45483,1995-02-09
14289,Paraskevi,Gist,F,60863,2001-05-09
14290,Miyeon,Olivero,M,78736,9999-01-01
14292,Susanna,Vigier,F,41846,9999-01-01
14293,Qunsheng,Middleton,M,40000,1990-09-12
14298,Chriss,Granlund,F,40000,9999-01-01
14310,Marlo,Leuchs,M,40000,9999-01-01
14434,Elvis,Maginnis,M,40000,9999-01-01
14320,Sreenivas,Schaar,M,40000,9999-01-01
14322,Shem,Kakkad,M,50363,9999-01-01
14323,Golgen,Leslie,F,40000,9999-01-01
14323,Golgen,Leslie,F,40000,1997-10-22
14340,Vitaly,Wixon,M,42858,9999-01-01
14344,Otilia,Buescher,F,41979,9999-01-01
14345,Barry,Ramsey,F,61910,1990-07-15
14439,Raimond,Woycyznski,M,80654,9999-01-01
14354,Mong,Bojadziev,M,40000,9999-01-01
14441,Divine,Manders,F,40000,1990-05-25
14360,Janche,Erbe,M,43476,9999-01-01
14460,Yagil,Lueh,F,56267,9999-01-01
14372,Saniya,Srimani,F,57667,2002-06-02
14372,Saniya,Srimani,F,57667,9999-01-01
14380,Shigeu,Heemskerk,M,47819,1997-01-20
14380,Shigeu,Heemskerk,M,47819,1990-01-27
14478,Munehiro,Boissier,F,40000,9999-01-01
14384,Tomofumi,Holburn,F,58260,9999-01-01
14481,Moti,Lammel,M,40000,9999-01-01
14483,Supot,Marrevee,M,40000,9999-01-01
14552,Ibibia,Snyers,M,40000,9999-01-01
14556,Fatemeh,Zultner,M,40000,9999-01-01
14486,Indrajit,Birdsall,M,40000,9999-01-01
14560,Elrique,Driscoll,M,62770,9999-01-01
14498,Xiong,Selenyi,M,40000,9999-01-01
14581,Gao,Condotta,F,59499,9999-01-01
14582,Kiyokazu,Morrin,M,40000,9999-01-01
14501,Taizo,Kroft,M,63646,9999-01-01
14509,Danil,Aloia,M,40000,9999-01-01
14600,Jayson,Cairo,F,41352,9999-01-01
14603,Lech,Marquardt,M,55369,9999-01-01
14513,Samphel,Barreiro,M,83273,9999-01-01
14607,Suzette,Selvestrel,M,67813,9999-01-01
14513,Samphel,Barreiro,M,83273,1991-02-04
14620,Jianhua,Erev,F,53303,9999-01-01
14514,Fay,Denny,M,40000,1997-03-14
14621,Souichi,Wixon,F,66404,9999-01-01
14515,Kazuhisa,Versino,F,61645,9999-01-01
14516,Kristian,Underwood,F,73262,9999-01-01
14632,Gudjon,McClurg,M,40000,9999-01-01
14639,Arvind,Hempstead,F,79405,9999-01-01
14640,Toshimori,Kornatzky,M,42662,9999-01-01
14642,Florian,Kuhnemann,F,54553,9999-01-01
14645,Laurentiu,Glinert,F,45647,9999-01-01
14648,IEEE,Lorys,M,89209,9999-01-01
14655,Jingling,Segond,M,65742,2002-04-09
14659,Sashi,Adachi,F,40926,9999-01-01
14675,Teunis,Angel,F,40000,9999-01-01
14677,Herbert,Sifakis,M,40000,9999-01-01
14683,Alois,Basart,M,41107,1999-10-11
14683,Alois,Basart,M,41107,9999-01-01
14690,Yechezkel,Bellone,F,40000,9999-01-01
14518,Patricia,Peir,M,64238,9999-01-01
14693,Brewster,Stranks,F,59960,9999-01-01
14522,Chuanyi,Ranta,F,40000,9999-01-01
14710,Mahmut,Hainaut,F,40341,9999-01-01
14713,Terresa,Ballarin,F,58566,1999-06-02
14533,Kensei,Borovoy,M,48376,1999-11-24
14722,Sachin,Jakobus,F,72726,1999-05-04
14723,Constantino,Assaf,M,40000,9999-01-01
14724,Aron,Lemarechal,M,66530,9999-01-01
14537,Babette,Engelmann,F,48332,9999-01-01
14539,Ashish,Danlos,M,42975,1998-12-17
14839,Changho,Cronin,M,40000,9999-01-01
14774,Gio,Sigstam,M,40000,2000-08-12
14780,Marlo,Bruckman,F,51232,9999-01-01
14785,Zhonghua,Kaiser,M,46936,1998-09-24
14785,Zhonghua,Kaiser,M,46936,9999-01-01
14793,Stein,Uchoa,M,47045,9999-01-01
14846,Magy,Joslin,M,40002,1997-05-27
14853,Taiji,Nergos,F,58311,9999-01-01
14814,Odysseas,Nishimukai,M,40000,9999-01-01
14817,Gaurav,Masaki,M,41203,1993-04-08
14817,Gaurav,Masaki,M,41203,9999-01-01
14821,Oguz,Kilgore,M,42545,9999-01-01
14854,Angus,Perko,M,48875,2001-06-16
14865,Ute,Serra,F,61175,1995-12-22
14865,Ute,Serra,F,61175,1999-03-11
14871,Arnd,Kaiserswerth,F,72116,1999-06-23
14983,Hyuckchul,Pouyioutas,M,86754,9999-01-01
14987,Tiina,Demeyer,F,40719,2001-12-20
14877,Arto,Meriste,M,40000,9999-01-01
14993,Sanjay,Koblitz,M,45407,9999-01-01
14879,Anyuan,Sigstam,M,54322,9999-01-01
15005,Kiam,Sadowsky,M,50368,9999-01-01
14888,Temple,Barriga,F,60916,9999-01-01
15016,Woody,Gulik,F,40000,9999-01-01
15018,Ramalingam,Prenel,F,40668,9999-01-01
15019,Qingxiang,Shokrollahi,F,41721,1991-06-16
15019,Qingxiang,Shokrollahi,F,41721,9999-01-01
14899,Alejandro,Casley,M,64365,1995-11-27
15024,Yurii,Rullman,M,40000,2000-12-10
15029,Giordano,Koshino,M,40000,9999-01-01
15030,Rasikan,Nourani,M,40000,9999-01-01
15036,Ziva,Delgrande,M,40000,9999-01-01
14899,Alejandro,Casley,M,64365,9999-01-01
15049,Khun,Waymire,F,40000,9999-01-01
14905,Karsten,Baja,F,41067,1987-12-28
15052,Flemming,Kranzdorf,M,40630,9999-01-01
15055,Shrikanth,Sherertz,M,40000,9999-01-01
14906,Adil,Parveen,F,54758,9999-01-01
15066,Tomokazu,Oaver,M,43455,9999-01-01
14908,Kerhong,Flanders,F,40000,9999-01-01
15069,Manton,Siksek,M,40000,9999-01-01
15071,Ayonca,Couchot,F,97484,9999-01-01
15075,Radoslaw,Rijsenbrij,M,40000,9999-01-01
14908,Kerhong,Flanders,F,40000,2001-11-12
15077,Toshiki,Taubenfeld,F,40000,9999-01-01
14909,Mohan,Kamble,M,40000,9999-01-01
15082,Guadalupe,Zirintsis,F,63024,9999-01-01
14911,Xiaobin,Chelton,F,62738,9999-01-01
15087,Chirstian,Ushiama,F,40000,9999-01-01
15089,Giri,Coney,F,48594,9999-01-01
15092,Remmert,Bahi,F,40000,9999-01-01
14914,Gretta,Benzaken,F,40000,9999-01-01
14915,Huican,Picco,M,40733,9999-01-01
15102,Luigi,Axelband,F,40374,9999-01-01
15105,Sudhanshu,Itzigehl,M,75800,9999-01-01
14923,Shuzo,Gyorkos,M,40000,9999-01-01
15105,Sudhanshu,Itzigehl,M,75800,1991-03-31
15113,Zhiguo,Giaccio,M,62081,1993-01-26
15114,Pantung,Honglei,M,40000,9999-01-01
14928,Satoru,Mukaidono,F,53377,9999-01-01
14941,Nathan,Lichtner,M,43608,9999-01-01
14942,Heon,Benveniste,M,40000,9999-01-01
14949,Insup,Reinhart,F,44930,9999-01-01
15133,Kagan,Malinowski,F,40000,1998-01-04
15134,Arun,Luiz,F,62752,9999-01-01
14954,Fox,Magliocco,F,43510,9999-01-01
14955,Boguslaw,Kalefeld,F,45564,1994-11-22
15145,Haldon,Servieres,M,51443,9999-01-01
14959,Kerryn,Hiyoshi,F,48289,2001-07-14
15151,Urs,Pouyioutas,F,61253,9999-01-01
15151,Urs,Pouyioutas,F,61253,2000-06-02
14966,Zhanqiu,Underwood,F,80123,1998-08-23
14971,Fan,Simmen,M,55187,9999-01-01
15176,Charlene,Sankaranarayanan,M,98401,9999-01-01
15269,Eric,Reghbati,F,60930,9999-01-01
15193,Neelam,Schach,M,47039,9999-01-01
15196,Souichi,Duclos,M,55824,9999-01-01
15199,Heeju,Bernardinello,F,49278,2000-08-15
15202,Pranay,Irland,M,40000,9999-01-01
15202,Pranay,Irland,M,40000,1990-04-28
15205,Cheong,Rodiger,M,43795,1995-01-04
15208,Sudharsan,Shokrollahi,F,44109,9999-01-01
15271,Shiv,Bernardeschi,F,88026,9999-01-01
15218,Shuky,Conry,M,44614,9999-01-01
15278,Adam,Rohrbach,M,40000,1994-11-10
15228,Mona,Salvesen,M,40000,9999-01-01
15292,Miyeon,Lammel,M,87586,9999-01-01
15230,Keiichiro,Suessmith,F,70187,9999-01-01
15234,Jouko,Zhiwei,F,47654,9999-01-01
15237,Reinhard,Sadowsky,M,40000,9999-01-01
15243,Mountaz,Famili,F,41015,9999-01-01
15295,Lobel,Peak,M,54607,1995-11-09
15248,Edwin,Baar,M,64696,9999-01-01
15253,Ayonca,Pardalos,M,40396,9999-01-01
15312,Deniz,Linnainmaa,M,40508,1997-07-18
15258,Guther,Karcich,F,40000,1999-10-02
15312,Deniz,Linnainmaa,M,40508,1998-02-25
15324,Ziya,Lunn,M,40000,9999-01-01
15408,Maik,Penttonen,F,40000,9999-01-01
15410,Wilmer,Kushner,F,58123,9999-01-01
15410,Wilmer,Kushner,F,58123,2002-04-15
15412,Huai,Thiria,M,62190,9999-01-01
15329,Fan,Openshaw,F,41839,9999-01-01
15330,Jaroslava,Chinal,M,53020,9999-01-01
15334,Luerbio,Kuzuoka,M,40000,2001-10-22
15438,Constantijn,Munoz,F,43326,9999-01-01
15441,Arvind,Weisert,F,40000,9999-01-01
15337,Masaru,Radivojevic,M,40000,9999-01-01
15343,Chaosheng,Luce,F,48936,9999-01-01
15452,Kazuhira,Weedman,M,40000,9999-01-01
15454,Hongzue,Cesareni,F,57571,9999-01-01
15470,Weiwu,Huhdanpaa,M,40693,9999-01-01
15474,Gilbert,Plumb,M,90430,9999-01-01
15479,Zhenbing,Soicher,M,40000,9999-01-01
15480,Kwok,Trogemann,M,47645,9999-01-01
15504,Kasturi,Alpin,M,40000,9999-01-01
15505,Collette,Mikschl,F,56848,9999-01-01
15510,Inderjeet,Sethi,M,48661,9999-01-01
15511,George,Kowalchuk,F,76880,9999-01-01
15518,Uno,Valtorta,F,55563,9999-01-01
15525,Masadi,Cherinka,M,40000,9999-01-01
15534,Guozhong,Grabner,F,63090,9999-01-01
15539,Shigeichiro,Spieker,M,47803,1996-07-17
15354,Chikara,Nyrup,M,40782,9999-01-01
15365,Mikhail,Schiettecatte,M,41309,9999-01-01
15543,Mingdong,Staelin,F,40000,9999-01-01
15545,Masadi,Suri,M,40000,1993-01-06
15548,Sanjai,Caine,M,48171,1995-06-16
15548,Sanjai,Caine,M,48171,9999-01-01
15369,Premal,Penttonen,F,81954,9999-01-01
15563,Constantino,Zykh,M,56239,9999-01-01
15565,True,Muchinsky,M,73532,9999-01-01
15566,Baoqiu,Azuma,M,61655,9999-01-01
15370,Chuanyi,Nilsson,F,67631,1997-11-15
15569,Rosalie,Garnick,M,40000,1998-12-12
15370,Chuanyi,Nilsson,F,67631,9999-01-01
15372,Nahum,Broder,M,79245,9999-01-01
15375,Shuho,Manders,F,65920,9999-01-01
15377,Shugo,Aumann,M,50274,9999-01-01
15382,Alassane,Siegrist,M,66083,9999-01-01
15600,Mack,Perna,M,40000,9999-01-01
15601,Carrsten,Anily,F,83263,9999-01-01
15386,Genki,Sambasivam,F,77209,1999-06-18
15623,Vishu,Falby,M,52506,2000-02-08
15392,Pradeep,Markovitch,M,55638,9999-01-01
15687,Dekang,Ambroszkiewicz,M,62333,9999-01-01
15641,Jaana,Roisin,M,56588,2001-04-19
15651,Huan,Iwayama,F,50313,9999-01-01
15656,Mohammad,Schaaf,M,66141,9999-01-01
15666,Pintsang,Rothenberg,F,40000,1999-06-11
15703,Chenye,Hanratty,M,40000,9999-01-01
15682,Hiroyasu,Przulj,M,40000,9999-01-01
15708,Reuven,Kushnir,F,85063,9999-01-01
15714,Troy,Bala,F,40000,9999-01-01
15715,Insup,Ibel,F,40000,9999-01-01
15846,Bowen,Litecky,M,40000,9999-01-01
15715,Insup,Ibel,F,40000,2002-01-15
15726,Zhilian,Parascandalo,M,70522,9999-01-01
15861,Gio,Anido,F,50890,9999-01-01
15866,Angel,Seiwald,M,40000,9999-01-01
15866,Angel,Seiwald,M,40000,1987-03-19
15869,Guoxiang,Bala,M,40000,9999-01-01
15876,Munehiro,Vakili,F,51140,9999-01-01
15728,Jaewon,Nooteboom,F,40000,2002-05-30
15877,Yannik,Kroll,M,40000,9999-01-01
15880,Miquel,Dechter,M,40000,9999-01-01
15739,Poorav,Bahr,F,54605,9999-01-01
15889,Sasan,Azumi,M,63393,9999-01-01
15892,Lunjin,Pettis,F,60367,9999-01-01
15901,Marsja,Fargier,F,40000,1988-03-04
15901,Marsja,Fargier,F,40000,9999-01-01
15902,Kazuhide,Stille,F,40000,9999-01-01
15905,DeForest,Petersohn,F,47421,9999-01-01
15740,Stepehn,Pocchiola,M,57994,9999-01-01
15911,Shaibal,Viele,M,45602,1993-12-20
15911,Shaibal,Viele,M,45602,9999-01-01
15912,Piyawadee,Cichocki,M,93126,1998-05-18
15750,Arumugam,Bresenham,M,40000,9999-01-01
15920,Sanjit,Laurillard,M,48494,1993-03-26
15934,Kensyu,Shinomoto,F,50454,9999-01-01
15753,Sanjay,Breugel,M,40000,1996-03-05
15938,Garnik,Covnot,F,69499,9999-01-01
15942,Murthy,Rosca,M,50486,9999-01-01
15753,Sanjay,Breugel,M,40000,2002-05-02
15762,Kien,Impagliazzo,M,56568,1997-12-19
15943,Yakkov,Demke,M,40000,2000-12-16
15943,Yakkov,Demke,M,40000,9999-01-01
15945,Hauke,Larfeldt,M,57717,9999-01-01
15946,Sham,Onuegbe,M,70769,1997-12-03
15948,Karoline,Versino,F,40000,9999-01-01
15955,Yuguang,Dratva,F,45283,9999-01-01
15765,Tonny,Taubenfeld,F,40000,9999-01-01
15767,Baocai,Broomell,M,40000,9999-01-01
15769,Pranay,Oskamp,M,61575,9999-01-01
15788,Taegyun,Deyuan,M,53521,9999-01-01
15971,Arumugam,Aloia,M,42963,9999-01-01
15977,King,Ballarin,M,44282,9999-01-01
15978,Kaijung,Wielonsky,F,40000,9999-01-01
15978,Kaijung,Wielonsky,F,40000,1997-09-07
15993,Yoshimitsu,Peir,M,45611,9999-01-01
15799,Manton,Gelosh,M,64458,9999-01-01
16000,Marek,Demos,F,40000,9999-01-01
15809,Mingsen,Antonisse,M,50619,9999-01-01
16018,Boutros,Papadias,M,52560,9999-01-01
16019,Chaoyi,Heystek,F,40000,1986-10-12
16019,Chaoyi,Heystek,F,40000,9999-01-01
16025,Doowon,Luce,F,84433,9999-01-01
15819,Magdalena,Rajcani,M,63847,9999-01-01
16028,JiYoung,Takkinen,F,53714,9999-01-01
16033,Wayne,Spelt,F,40000,9999-01-01
15819,Magdalena,Rajcani,M,63847,1999-07-14
15821,Aleksander,Antonakopoulos,M,40000,9999-01-01
16052,Maria,Rodham,F,40000,9999-01-01
16126,Tse,Crabtree,M,68863,9999-01-01
16066,Marsha,Penn,F,74757,9999-01-01
16068,Leandro,Zongker,M,53031,9999-01-01
16076,Marko,Ebeling,M,47061,9999-01-01
16077,Kannan,Heemskerk,F,49020,9999-01-01
16086,Mohammad,Denos,M,42903,9999-01-01
16094,Berto,Rosar,M,40000,9999-01-01
16130,Kerryn,Belinskaya,M,40000,9999-01-01
16099,Mohan,Ferretti,M,40000,9999-01-01
16134,Annemarie,Chaudhuri,F,40000,9999-01-01
16105,Alper,Tetzlaff,F,55207,1996-05-08
16138,Leucio,Krzyzanowski,M,67593,9999-01-01
16146,Cathie,Meriste,M,53931,1998-05-11
16154,Monique,Docker,M,40000,9999-01-01
16255,Tomokazu,Ohori,F,40000,2001-03-23
16266,Mikhail,Sethi,M,57642,9999-01-01
16164,Janche,Kinley,F,67467,1990-10-19
16272,Shuho,Zeleznik,M,40000,2002-04-05
16272,Shuho,Zeleznik,M,40000,9999-01-01
16274,Sadun,Navazio,M,65521,9999-01-01
16164,Janche,Kinley,F,67467,2001-05-31
16302,Bedir,Speek,M,40000,1988-12-06
16185,Marin,Winter,F,44003,9999-01-01
16324,Billie,Bazzichi,M,40000,9999-01-01
16331,Giap,Garnham,M,63123,2000-12-27
16192,Leandro,Sigstam,M,40000,1999-06-13
16337,Hironoby,Schaad,M,40000,9999-01-01
16341,Boutros,Fendler,F,40000,9999-01-01
16192,Leandro,Sigstam,M,40000,9999-01-01
16201,Krassimir,Olano,M,53081,9999-01-01
16355,Nikolaos,Luca,M,80403,9999-01-01
16360,Sham,Jonsson,F,47148,1997-05-02
16364,Yifei,Gini,M,73503,9999-01-01
16365,Janalee,Mellouli,F,40000,9999-01-01
16373,Narain,Aseltine,F,98832,1999-05-19
16377,Duri,Stanger,M,62147,9999-01-01
16380,Zhilian,Chleq,M,42820,9999-01-01
16382,Chaoyi,Talmon,M,66986,9999-01-01
16383,Lidong,Czap,F,55977,9999-01-01
16388,Subhankar,Georgatos,M,40000,9999-01-01
16396,Guangming,Yoshimura,M,77582,2000-04-15
16397,Shimshon,Cusworth,F,66757,9999-01-01
16398,Limsoon,Krzyzanowski,M,71254,9999-01-01
16399,Apostol,Collette,F,59384,2000-08-24
16399,Apostol,Collette,F,59384,9999-01-01
16404,Rafols,Rabehasaina,M,45689,9999-01-01
16203,Mori,Kulisch,F,40000,1994-07-06
16412,Moss,Tokunaga,F,66524,9999-01-01
16212,Izaskun,Glinert,F,40000,1995-05-23
16425,Idoia,Beerel,M,53045,9999-01-01
16438,Abdulla,Demeyer,M,52449,9999-01-01
16222,Shaz,Thummel,F,40000,1996-03-04
16446,Jouko,Chinin,M,94600,9999-01-01
16447,Zhiguo,Savasere,F,40000,9999-01-01
16447,Zhiguo,Savasere,F,40000,2000-11-06
16448,Tsvetan,Zwicker,M,76979,9999-01-01
16222,Shaz,Thummel,F,40000,1997-01-11
16453,Goncalo,Basart,M,47433,9999-01-01
16227,Hitomi,Vural,F,58619,9999-01-01
16229,Ronnie,Lanzelotte,F,40000,9999-01-01
16471,Bogdan,Birta,M,44976,9999-01-01
16230,Ung,Babu,M,40000,9999-01-01
16230,Ung,Babu,M,40000,1996-05-25
16478,Bedir,Wroclawski,F,40000,1998-09-11
16233,Sushant,Baba,M,54684,9999-01-01
16479,Jixiang,Eiter,M,62446,9999-01-01
16486,Sanjay,Perin,M,57496,9999-01-01
16234,Jacopo,Basart,F,40000,9999-01-01
16487,Arunas,Yemenis,M,73302,9999-01-01
16490,Muzhong,Thiria,M,85462,9999-01-01
16491,Emdad,Radwan,M,40000,9999-01-01
16237,Slavian,Leaver,M,83471,1993-07-12
16500,Elvis,Servieres,M,46887,2000-09-10
16504,Mong,Cromarty,F,40000,9999-01-01
16246,Makato,Masaki,M,40000,9999-01-01
16510,Mototsugu,Vecchio,M,40000,9999-01-01
16252,Carrsten,Mattern,F,64982,9999-01-01
16539,Gretta,Fetvedt,M,40000,9999-01-01
16537,Weidon,Seiwald,M,40000,9999-01-01
16546,Sangeeta,Lanphier,M,47819,9999-01-01
16679,Domenick,Cummings,F,40000,9999-01-01
16549,Olivera,Thibadeau,M,60531,9999-01-01
16683,Hatem,Ghandeharizadeh,F,60120,9999-01-01
16551,Sadegh,Ranon,M,82980,2001-08-21
16551,Sadegh,Ranon,M,82980,9999-01-01
16556,Mostafa,Hiltgen,M,53954,9999-01-01
16706,Gad,Krone,M,63470,1999-06-24
16557,Fan,Majewski,M,53197,2002-03-20
16716,Ramachenga,Zumaque,F,54270,9999-01-01
16719,Sasan,Benantar,M,40000,9999-01-01
16567,Hein,Senzako,M,40000,9999-01-01
16723,Mohd,Randt,F,56932,9999-01-01
16729,Kirk,Broomell,M,51318,9999-01-01
16731,Domenico,Versino,M,48868,9999-01-01
16733,Zijian,Serna,M,40000,1989-08-13
16570,Uta,Matzen,F,46162,9999-01-01
16580,Masaru,Valiente,F,40000,9999-01-01
16607,Vishwani,Honglei,F,54558,9999-01-01
16759,Vojin,Masaki,M,40000,1998-02-23
16759,Vojin,Masaki,M,40000,9999-01-01
16608,Boguslaw,Greibach,M,40000,1988-08-26
16799,Shigeichiro,Bamford,M,54405,9999-01-01
16801,Gila,Strooper,M,48932,9999-01-01
16803,Ziva,Rohrbach,M,50968,9999-01-01
16619,Arvind,Boguraev,F,40000,9999-01-01
16806,Sreekrishna,Dayana,M,72405,1996-02-12
16806,Sreekrishna,Dayana,M,72405,9999-01-01
16808,Kiyokazu,Katiyar,M,87215,9999-01-01
16657,Yongdong,Heyers,M,63463,9999-01-01
16832,Mads,Binkley,F,51405,1993-01-23
16658,Florian,Soicher,M,50917,9999-01-01
16851,Leon,Stasinski,M,51771,9999-01-01
16852,Yefim,Fontet,F,48864,1988-02-23
16672,Georgi,Peris,M,55265,9999-01-01
16852,Yefim,Fontet,F,48864,9999-01-01
16858,Akeno,Gustavson,M,67670,1995-08-09
16862,JiYoung,Eppinger,M,40000,1992-09-30
16862,JiYoung,Eppinger,M,40000,9999-01-01
16864,Candido,Gecsel,M,50361,9999-01-01
16674,Duke,Takanami,M,40000,9999-01-01
16868,Gou,Vandervoorde,F,58292,1997-06-22
16869,Yakkov,Huttel,M,40000,9999-01-01
16871,Munir,Stiles,M,55303,9999-01-01
16679,Domenick,Cummings,F,40000,2001-02-10
16875,Nikolaos,Radhakrishnan,M,40000,9999-01-01
16880,Honesty,Bresenham,M,40000,9999-01-01
16969,Sanjit,Braccini,F,49377,9999-01-01
16885,Ronghao,Stentiford,M,72252,1997-08-01
16897,Charlene,Ebeling,M,57244,9999-01-01
16986,Hirochika,Gecseg,M,61653,9999-01-01
16910,Kazunori,Botman,M,57230,1990-10-03
16910,Kazunori,Botman,M,57230,9999-01-01
16919,Tesuya,Yurov,F,40184,9999-01-01
16921,Evgueni,Yeung,M,71025,9999-01-01
16929,Murthy,Burnard,F,52679,1998-12-01
16929,Murthy,Burnard,F,52679,2000-08-12
16988,Xiong,Peron,M,47878,9999-01-01
16993,Hongzue,Dahlbom,M,57751,9999-01-01
16996,Shigenori,Millington,F,77644,2000-10-29
16954,Akhilish,Apsitis,M,47943,9999-01-01
16999,Bezalel,Sadowsky,F,40000,9999-01-01
16955,Sangeeta,Marrakchi,M,74715,9999-01-01
16999,Bezalel,Sadowsky,F,40000,1999-04-13
17012,Valdiodio,Petereit,M,40000,9999-01-01
17018,Berhard,Tasistro,F,40000,9999-01-01
17024,Ewing,Siepmann,F,58181,9999-01-01
17112,Yuguang,Vickson,F,40000,1997-03-09
17112,Yuguang,Vickson,F,40000,1998-07-16
17120,Yifei,Polupanov,M,40000,9999-01-01
17041,Nishit,Montemayor,F,40492,9999-01-01
17125,Akhilish,Zweizig,M,40000,9999-01-01
17126,Matk,Schapire,F,40000,9999-01-01
17140,Mabhin,Schwabacher,F,40000,1998-06-15
17140,Mabhin,Schwabacher,F,40000,1997-12-21
17143,Ziyad,Munke,M,40000,9999-01-01
17046,Fay,Kornyak,F,44955,9999-01-01
17146,Aemilian,Barbanera,F,65674,9999-01-01
17047,Qingxiang,Rijsenbrij,F,43113,1988-03-06
17154,Aria,Milicia,M,40000,1995-02-05
17158,Danai,Vecchio,F,48426,1999-10-24
17158,Danai,Vecchio,F,48426,9999-01-01
17048,Christoph,Murthy,M,46913,9999-01-01
17159,Quingbo,Mitchem,F,56346,9999-01-01
17160,Shay,Montemayor,F,49824,9999-01-01
17055,Marin,Wixon,M,46654,9999-01-01
17163,Yurii,Papsdorf,M,47086,9999-01-01
17185,Danai,Wilfing,F,75574,1996-11-24
17199,Vasilis,Guardalben,M,40000,9999-01-01
17204,Jacqueline,Erdmenger,M,40000,2002-01-01
17215,Junichi,Langford,M,47977,9999-01-01
17220,Lorien,Panwar,F,45404,9999-01-01
